2019-11-29 00:42:21,-4.58,1.83,993.10,-0.755,0.687,0.023,40.55,5.36,49.60
2019-11-29 00:42:22,-0.24,-5.92,995.48,0.160,0.320,-0.175,29.97,5.36,56.44
2019-11-29 00:42:22,5.55,-5.86,1001.53,0.603,0.397,0.198,38.78,-7.15,64.99
2019-11-29 00:42:23,-1.65,1.77,995.73,-0.320,-0.023,0.175,24.68,0.00,51.31
2019-11-29 00:42:23,-1.40,-3.91,998.23,0.061,-0.122,0.107,47.60,1.79,56.44
2019-11-29 00:42:24,0.85,19.35,1008.06,3.212,-1.038,-1.129,26.44,1.79,73.54
2019-11-29 00:42:24,1.16,-11.29,1011.17,-1.480,-1.389,-0.824,33.50,19.65,56.44
2019-11-29 00:42:25,11.11,-11.60,1007.20,-0.130,-2.213,0.870,37.02,-12.50,49.60
2019-11-29 00:42:25,17.76,-5.00,1000.06,0.305,0.595,0.343,17.63,-3.57,78.67
2019-11-29 00:42:26,9.03,-3.36,996.89,-0.031,-0.244,0.183,14.10,7.15,54.73
2019-11-29 00:42:26,7.32,-0.06,999.94,0.381,0.305,0.130,33.50,-12.50,73.54
2019-11-29 00:42:27,8.91,-8.91,1002.50,-0.328,-0.587,0.343,31.73,3.57,61.57
2019-11-29 00:42:27,7.75,0.85,1002.50,-0.076,0.366,0.092,28.21,3.57,64.99
2019-11-29 00:42:28,5.98,-3.48,999.82,0.374,0.023,-0.191,40.55,16.08,66.70
2019-11-29 00:42:28,5.37,10.80,1004.27,4.211,-7.210,-1.305,33.50,-1.79,53.02
2019-11-29 00:42:29,14.28,-2.99,999.08,-1.595,-0.267,-0.267,17.63,3.57,64.99
2019-11-29 00:42:29,10.50,3.30,1003.23,-0.015,0.145,0.259,40.55,8.93,56.44
2019-11-29 00:42:30,8.18,1.28,998.41,0.343,-0.023,-0.206,28.21,-7.15,54.73
2019-11-29 00:42:30,11.54,1.28,997.44,0.076,0.145,-0.145,26.44,-12.50,49.60
2019-11-29 00:42:31,4.27,-2.32,999.82,0.732,-0.519,0.061,22.92,5.36,56.44
